timestamp_utc,level,category,class_method,event,args,ret,details,raw
2025-10-13T08:24:53.056625Z,+,call,android.media.AudioRecord.read,enter,"[""<java.nio.DirectByteBuffer>"", 2048]",,,"[+] android.media.AudioRecord.read called with: [""<java.nio.DirectByteBuffer>"",2048]"
2025-10-13T08:24:53.056629Z,+,call,android.media.AudioRecord.read,enter,"[""<java.nio.DirectByteBuffer>"", 2048, 0]",,,"[+] android.media.AudioRecord.read called with: [""<java.nio.DirectByteBuffer>"",2048,0]"
2025-10-13T08:24:53.056636Z,+,ret,android.media.AudioRecord.read,return,,2048,,[+] android.media.AudioRecord.read => 2048
2025-10-13T08:24:53.056642Z,+,ret,android.media.AudioRecord.read,return,,2048,,[+] android.media.AudioRecord.read => 2048
2025-10-13T08:24:53.056645Z,+,call,android.media.AudioRecord.read,enter,"[""<java.nio.DirectByteBuffer>"", 2048]",,,"[+] android.media.AudioRecord.read called with: [""<java.nio.DirectByteBuffer>"",2048]"
2025-10-13T08:24:53.056650Z,+,call,android.media.AudioRecord.read,enter,"[""<java.nio.DirectByteBuffer>"", 2048, 0]",,,"[+] android.media.AudioRecord.read called with: [""<java.nio.DirectByteBuffer>"",2048,0]"
2025-10-13T08:24:53.056655Z,+,ret,android.media.AudioRecord.read,return,,2048,,[+] android.media.AudioRecord.read => 2048
2025-10-13T08:24:53.056658Z,+,ret,android.media.AudioRecord.read,return,,2048,,[+] android.media.AudioRecord.read => 2048
2025-10-13T08:24:53.056661Z,+,call,android.media.AudioRecord.read,enter,"[""<java.nio.DirectByteBuffer>"", 2048]",,,"[+] android.media.AudioRecord.read called with: [""<java.nio.DirectByteBuffer>"",2048]"
2025-10-13T08:24:53.056665Z,+,call,android.media.AudioRecord.read,enter,"[""<java.nio.DirectByteBuffer>"", 2048, 0]",,,"[+] android.media.AudioRecord.read called with: [""<java.nio.DirectByteBuffer>"",2048,0]"
2025-10-13T08:24:53.056670Z,+,ret,android.media.AudioRecord.read,return,,2048,,[+] android.media.AudioRecord.read => 2048
2025-10-13T08:24:53.056673Z,+,ret,android.media.AudioRecord.read,return,,2048,,[+] android.media.AudioRecord.read => 2048
2025-10-13T08:24:53.056676Z,+,call,android.media.AudioRecord.read,enter,"[""<java.nio.DirectByteBuffer>"", 2048]",,,"[+] android.media.AudioRecord.read called with: [""<java.nio.DirectByteBuffer>"",2048]"
2025-10-13T08:24:53.056680Z,+,call,android.media.AudioRecord.read,enter,"[""<java.nio.DirectByteBuffer>"", 2048, 0]",,,"[+] android.media.AudioRecord.read called with: [""<java.nio.DirectByteBuffer>"",2048,0]"
2025-10-13T08:24:53.056685Z,+,ret,android.media.AudioRecord.read,return,,2048,,[+] android.media.AudioRecord.read => 2048
2025-10-13T08:24:53.056687Z,+,ret,android.media.AudioRecord.read,return,,2048,,[+] android.media.AudioRecord.read => 2048
2025-10-13T08:24:53.056690Z,+,call,android.media.AudioRecord.read,enter,"[""<java.nio.DirectByteBuffer>"", 2048]",,,"[+] android.media.AudioRecord.read called with: [""<java.nio.DirectByteBuffer>"",2048]"
2025-10-13T08:24:53.056695Z,+,call,android.media.AudioRecord.read,enter,"[""<java.nio.DirectByteBuffer>"", 2048, 0]",,,"[+] android.media.AudioRecord.read called with: [""<java.nio.DirectByteBuffer>"",2048,0]"
2025-10-13T08:24:53.056699Z,+,ret,android.media.AudioRecord.read,return,,2048,,[+] android.media.AudioRecord.read => 2048
2025-10-13T08:24:53.056702Z,+,ret,android.media.AudioRecord.read,return,,2048,,[+] android.media.AudioRecord.read => 2048
2025-10-13T08:24:53.056705Z,+,call,android.media.AudioRecord.read,enter,"[""<java.nio.DirectByteBuffer>"", 2048]",,,"[+] android.media.AudioRecord.read called with: [""<java.nio.DirectByteBuffer>"",2048]"
2025-10-13T08:24:53.056710Z,+,call,android.media.AudioRecord.read,enter,"[""<java.nio.DirectByteBuffer>"", 2048, 0]",,,"[+] android.media.AudioRecord.read called with: [""<java.nio.DirectByteBuffer>"",2048,0]"
2025-10-13T08:24:53.056714Z,+,ret,android.media.AudioRecord.read,return,,2048,,[+] android.media.AudioRecord.read => 2048
2025-10-13T08:24:53.056717Z,+,ret,android.media.AudioRecord.read,return,,2048,,[+] android.media.AudioRecord.read => 2048
2025-10-13T08:24:53.056720Z,+,call,android.media.AudioRecord.read,enter,"[""<java.nio.DirectByteBuffer>"", 2048]",,,"[+] android.media.AudioRecord.read called with: [""<java.nio.DirectByteBuffer>"",2048]"
2025-10-13T08:24:53.056724Z,+,call,android.media.AudioRecord.read,enter,"[""<java.nio.DirectByteBuffer>"", 2048, 0]",,,"[+] android.media.AudioRecord.read called with: [""<java.nio.DirectByteBuffer>"",2048,0]"
2025-10-13T08:24:53.056729Z,+,ret,android.media.AudioRecord.read,return,,2048,,[+] android.media.AudioRecord.read => 2048
2025-10-13T08:24:53.056732Z,+,ret,android.media.AudioRecord.read,return,,2048,,[+] android.media.AudioRecord.read => 2048
2025-10-13T08:24:53.056735Z,+,call,android.media.AudioRecord.read,enter,"[""<java.nio.DirectByteBuffer>"", 2048]",,,"[+] android.media.AudioRecord.read called with: [""<java.nio.DirectByteBuffer>"",2048]"
2025-10-13T08:24:53.056740Z,+,call,android.media.AudioRecord.read,enter,"[""<java.nio.DirectByteBuffer>"", 2048, 0]",,,"[+] android.media.AudioRecord.read called with: [""<java.nio.DirectByteBuffer>"",2048,0]"
2025-10-13T08:24:53.056745Z,+,ret,android.media.AudioRecord.read,return,,2048,,[+] android.media.AudioRecord.read => 2048
2025-10-13T08:24:53.056748Z,+,ret,android.media.AudioRecord.read,return,,2048,,[+] android.media.AudioRecord.read => 2048
2025-10-13T08:24:53.056751Z,+,call,android.media.AudioRecord.read,enter,"[""<java.nio.DirectByteBuffer>"", 2048]",,,"[+] android.media.AudioRecord.read called with: [""<java.nio.DirectByteBuffer>"",2048]"
2025-10-13T08:24:53.056755Z,+,call,android.media.AudioRecord.read,enter,"[""<java.nio.DirectByteBuffer>"", 2048, 0]",,,"[+] android.media.AudioRecord.read called with: [""<java.nio.DirectByteBuffer>"",2048,0]"
2025-10-13T08:24:53.056760Z,+,ret,android.media.AudioRecord.read,return,,2048,,[+] android.media.AudioRecord.read => 2048
2025-10-13T08:24:53.056763Z,+,ret,android.media.AudioRecord.read,return,,2048,,[+] android.media.AudioRecord.read => 2048
2025-10-13T08:24:53.056766Z,+,call,android.media.AudioRecord.read,enter,"[""<java.nio.DirectByteBuffer>"", 2048]",,,"[+] android.media.AudioRecord.read called with: [""<java.nio.DirectByteBuffer>"",2048]"
2025-10-13T08:24:53.056771Z,+,call,android.media.AudioRecord.read,enter,"[""<java.nio.DirectByteBuffer>"", 2048, 0]",,,"[+] android.media.AudioRecord.read called with: [""<java.nio.DirectByteBuffer>"",2048,0]"
2025-10-13T08:24:53.056776Z,+,ret,android.media.AudioRecord.read,return,,2048,,[+] android.media.AudioRecord.read => 2048
2025-10-13T08:24:53.056779Z,+,ret,android.media.AudioRecord.read,return,,2048,,[+] android.media.AudioRecord.read => 2048
2025-10-13T08:24:53.056782Z,+,call,android.media.AudioRecord.read,enter,"[""<java.nio.DirectByteBuffer>"", 2048]",,,"[+] android.media.AudioRecord.read called with: [""<java.nio.DirectByteBuffer>"",2048]"
2025-10-13T08:24:53.056786Z,+,call,android.media.AudioRecord.read,enter,"[""<java.nio.DirectByteBuffer>"", 2048, 0]",,,"[+] android.media.AudioRecord.read called with: [""<java.nio.DirectByteBuffer>"",2048,0]"
2025-10-13T08:24:53.056791Z,+,ret,android.media.AudioRecord.read,return,,2048,,[+] android.media.AudioRecord.read => 2048
2025-10-13T08:24:53.056793Z,+,ret,android.media.AudioRecord.read,return,,2048,,[+] android.media.AudioRecord.read => 2048
2025-10-13T08:24:53.056796Z,+,call,android.media.AudioRecord.read,enter,"[""<java.nio.DirectByteBuffer>"", 2048]",,,"[+] android.media.AudioRecord.read called with: [""<java.nio.DirectByteBuffer>"",2048]"
2025-10-13T08:24:53.056801Z,+,call,android.media.AudioRecord.read,enter,"[""<java.nio.DirectByteBuffer>"", 2048, 0]",,,"[+] android.media.AudioRecord.read called with: [""<java.nio.DirectByteBuffer>"",2048,0]"
2025-10-13T08:24:53.056805Z,+,ret,android.media.AudioRecord.read,return,,2048,,[+] android.media.AudioRecord.read => 2048
2025-10-13T08:24:53.056808Z,+,ret,android.media.AudioRecord.read,return,,2048,,[+] android.media.AudioRecord.read => 2048
2025-10-13T08:24:53.056811Z,+,call,android.media.AudioRecord.read,enter,"[""<java.nio.DirectByteBuffer>"", 2048]",,,"[+] android.media.AudioRecord.read called with: [""<java.nio.DirectByteBuffer>"",2048]"
2025-10-13T08:24:53.056815Z,+,call,android.media.AudioRecord.read,enter,"[""<java.nio.DirectByteBuffer>"", 2048, 0]",,,"[+] android.media.AudioRecord.read called with: [""<java.nio.DirectByteBuffer>"",2048,0]"
2025-10-13T08:24:53.056820Z,+,ret,android.media.AudioRecord.read,return,,2048,,[+] android.media.AudioRecord.read => 2048
2025-10-13T08:24:53.056823Z,+,ret,android.media.AudioRecord.read,return,,2048,,[+] android.media.AudioRecord.read => 2048
2025-10-13T08:24:53.056826Z,+,call,android.media.AudioRecord.read,enter,"[""<java.nio.DirectByteBuffer>"", 2048]",,,"[+] android.media.AudioRecord.read called with: [""<java.nio.DirectByteBuffer>"",2048]"
2025-10-13T08:24:53.056830Z,+,call,android.media.AudioRecord.read,enter,"[""<java.nio.DirectByteBuffer>"", 2048, 0]",,,"[+] android.media.AudioRecord.read called with: [""<java.nio.DirectByteBuffer>"",2048,0]"
2025-10-13T08:24:53.056835Z,+,ret,android.media.AudioRecord.read,return,,2048,,[+] android.media.AudioRecord.read => 2048
2025-10-13T08:24:53.056837Z,+,ret,android.media.AudioRecord.read,return,,2048,,[+] android.media.AudioRecord.read => 2048
2025-10-13T08:24:53.056840Z,+,call,android.media.AudioRecord.read,enter,"[""<java.nio.DirectByteBuffer>"", 2048]",,,"[+] android.media.AudioRecord.read called with: [""<java.nio.DirectByteBuffer>"",2048]"
2025-10-13T08:24:53.056845Z,+,call,android.media.AudioRecord.read,enter,"[""<java.nio.DirectByteBuffer>"", 2048, 0]",,,"[+] android.media.AudioRecord.read called with: [""<java.nio.DirectByteBuffer>"",2048,0]"
2025-10-13T08:24:53.056849Z,+,ret,android.media.AudioRecord.read,return,,2048,,[+] android.media.AudioRecord.read => 2048
2025-10-13T08:24:53.056852Z,+,ret,android.media.AudioRecord.read,return,,2048,,[+] android.media.AudioRecord.read => 2048
2025-10-13T08:24:53.056855Z,+,call,android.media.AudioRecord.read,enter,"[""<java.nio.DirectByteBuffer>"", 2048]",,,"[+] android.media.AudioRecord.read called with: [""<java.nio.DirectByteBuffer>"",2048]"
2025-10-13T08:24:53.056859Z,+,call,android.media.AudioRecord.read,enter,"[""<java.nio.DirectByteBuffer>"", 2048, 0]",,,"[+] android.media.AudioRecord.read called with: [""<java.nio.DirectByteBuffer>"",2048,0]"
2025-10-13T08:24:53.056864Z,+,ret,android.media.AudioRecord.read,return,,2048,,[+] android.media.AudioRecord.read => 2048
2025-10-13T08:24:53.056867Z,+,ret,android.media.AudioRecord.read,return,,2048,,[+] android.media.AudioRecord.read => 2048
2025-10-13T08:24:53.056869Z,+,call,android.media.AudioRecord.read,enter,"[""<java.nio.DirectByteBuffer>"", 2048]",,,"[+] android.media.AudioRecord.read called with: [""<java.nio.DirectByteBuffer>"",2048]"
2025-10-13T08:24:53.056874Z,+,call,android.media.AudioRecord.read,enter,"[""<java.nio.DirectByteBuffer>"", 2048, 0]",,,"[+] android.media.AudioRecord.read called with: [""<java.nio.DirectByteBuffer>"",2048,0]"
2025-10-13T08:24:53.056878Z,+,ret,android.media.AudioRecord.read,return,,2048,,[+] android.media.AudioRecord.read => 2048
2025-10-13T08:24:53.056881Z,+,ret,android.media.AudioRecord.read,return,,2048,,[+] android.media.AudioRecord.read => 2048
2025-10-13T08:24:53.056884Z,+,call,android.media.AudioRecord.read,enter,"[""<java.nio.DirectByteBuffer>"", 2048]",,,"[+] android.media.AudioRecord.read called with: [""<java.nio.DirectByteBuffer>"",2048]"
2025-10-13T08:24:53.056890Z,+,call,android.media.AudioRecord.read,enter,"[""<java.nio.DirectByteBuffer>"", 2048, 0]",,,"[+] android.media.AudioRecord.read called with: [""<java.nio.DirectByteBuffer>"",2048,0]"
2025-10-13T08:24:53.056895Z,+,ret,android.media.AudioRecord.read,return,,2048,,[+] android.media.AudioRecord.read => 2048
2025-10-13T08:24:53.056898Z,+,ret,android.media.AudioRecord.read,return,,2048,,[+] android.media.AudioRecord.read => 2048
2025-10-13T08:24:53.056900Z,+,call,android.media.AudioRecord.read,enter,"[""<java.nio.DirectByteBuffer>"", 2048]",,,"[+] android.media.AudioRecord.read called with: [""<java.nio.DirectByteBuffer>"",2048]"
2025-10-13T08:24:53.056905Z,+,call,android.media.AudioRecord.read,enter,"[""<java.nio.DirectByteBuffer>"", 2048, 0]",,,"[+] android.media.AudioRecord.read called with: [""<java.nio.DirectByteBuffer>"",2048,0]"
2025-10-13T08:24:53.056909Z,+,ret,android.media.AudioRecord.read,return,,2048,,[+] android.media.AudioRecord.read => 2048
2025-10-13T08:24:53.056912Z,+,ret,android.media.AudioRecord.read,return,,2048,,[+] android.media.AudioRecord.read => 2048
2025-10-13T08:24:53.056915Z,+,call,android.media.AudioRecord.read,enter,"[""<java.nio.DirectByteBuffer>"", 2048]",,,"[+] android.media.AudioRecord.read called with: [""<java.nio.DirectByteBuffer>"",2048]"
2025-10-13T08:24:53.056919Z,+,call,android.media.AudioRecord.read,enter,"[""<java.nio.DirectByteBuffer>"", 2048, 0]",,,"[+] android.media.AudioRecord.read called with: [""<java.nio.DirectByteBuffer>"",2048,0]"
2025-10-13T08:24:53.056923Z,+,ret,android.media.AudioRecord.read,return,,2048,,[+] android.media.AudioRecord.read => 2048
2025-10-13T08:24:53.056926Z,+,ret,android.media.AudioRecord.read,return,,2048,,[+] android.media.AudioRecord.read => 2048
2025-10-13T08:24:53.056929Z,+,call,android.media.AudioRecord.read,enter,"[""<java.nio.DirectByteBuffer>"", 2048]",,,"[+] android.media.AudioRecord.read called with: [""<java.nio.DirectByteBuffer>"",2048]"
2025-10-13T08:24:53.056933Z,+,call,android.media.AudioRecord.read,enter,"[""<java.nio.DirectByteBuffer>"", 2048, 0]",,,"[+] android.media.AudioRecord.read called with: [""<java.nio.DirectByteBuffer>"",2048,0]"
2025-10-13T08:24:53.056938Z,+,ret,android.media.AudioRecord.read,return,,2048,,[+] android.media.AudioRecord.read => 2048
2025-10-13T08:24:53.056940Z,+,ret,android.media.AudioRecord.read,return,,2048,,[+] android.media.AudioRecord.read => 2048
2025-10-13T08:24:53.056943Z,+,call,android.media.AudioRecord.read,enter,"[""<java.nio.DirectByteBuffer>"", 2048]",,,"[+] android.media.AudioRecord.read called with: [""<java.nio.DirectByteBuffer>"",2048]"
2025-10-13T08:24:53.056947Z,+,call,android.media.AudioRecord.read,enter,"[""<java.nio.DirectByteBuffer>"", 2048, 0]",,,"[+] android.media.AudioRecord.read called with: [""<java.nio.DirectByteBuffer>"",2048,0]"
2025-10-13T08:24:53.056952Z,+,ret,android.media.AudioRecord.read,return,,2048,,[+] android.media.AudioRecord.read => 2048
2025-10-13T08:24:53.056954Z,+,ret,android.media.AudioRecord.read,return,,2048,,[+] android.media.AudioRecord.read => 2048
2025-10-13T08:24:53.056957Z,+,call,android.media.AudioRecord.read,enter,"[""<java.nio.DirectByteBuffer>"", 2048]",,,"[+] android.media.AudioRecord.read called with: [""<java.nio.DirectByteBuffer>"",2048]"
2025-10-13T08:24:53.056961Z,+,call,android.media.AudioRecord.read,enter,"[""<java.nio.DirectByteBuffer>"", 2048, 0]",,,"[+] android.media.AudioRecord.read called with: [""<java.nio.DirectByteBuffer>"",2048,0]"
2025-10-13T08:24:53.056966Z,+,ret,android.media.AudioRecord.read,return,,2048,,[+] android.media.AudioRecord.read => 2048
2025-10-13T08:24:53.056969Z,+,ret,android.media.AudioRecord.read,return,,2048,,[+] android.media.AudioRecord.read => 2048
2025-10-13T08:24:53.056971Z,+,call,android.media.AudioRecord.read,enter,"[""<java.nio.DirectByteBuffer>"", 2048]",,,"[+] android.media.AudioRecord.read called with: [""<java.nio.DirectByteBuffer>"",2048]"
2025-10-13T08:24:53.056975Z,+,call,android.media.AudioRecord.read,enter,"[""<java.nio.DirectByteBuffer>"", 2048, 0]",,,"[+] android.media.AudioRecord.read called with: [""<java.nio.DirectByteBuffer>"",2048,0]"
2025-10-13T08:24:53.056980Z,+,ret,android.media.AudioRecord.read,return,,2048,,[+] android.media.AudioRecord.read => 2048
2025-10-13T08:24:53.056983Z,+,ret,android.media.AudioRecord.read,return,,2048,,[+] android.media.AudioRecord.read => 2048
2025-10-13T08:24:53.056985Z,+,call,android.media.AudioRecord.read,enter,"[""<java.nio.DirectByteBuffer>"", 2048]",,,"[+] android.media.AudioRecord.read called with: [""<java.nio.DirectByteBuffer>"",2048]"
2025-10-13T08:24:53.056989Z,+,call,android.media.AudioRecord.read,enter,"[""<java.nio.DirectByteBuffer>"", 2048, 0]",,,"[+] android.media.AudioRecord.read called with: [""<java.nio.DirectByteBuffer>"",2048,0]"
2025-10-13T08:24:53.056994Z,+,ret,android.media.AudioRecord.read,return,,2048,,[+] android.media.AudioRecord.read => 2048
2025-10-13T08:24:53.056997Z,+,ret,android.media.AudioRecord.read,return,,2048,,[+] android.media.AudioRecord.read => 2048
2025-10-13T08:24:53.056999Z,+,call,android.media.AudioRecord.read,enter,"[""<java.nio.DirectByteBuffer>"", 2048]",,,"[+] android.media.AudioRecord.read called with: [""<java.nio.DirectByteBuffer>"",2048]"
2025-10-13T08:24:53.057004Z,+,call,android.media.AudioRecord.read,enter,"[""<java.nio.DirectByteBuffer>"", 2048, 0]",,,"[+] android.media.AudioRecord.read called with: [""<java.nio.DirectByteBuffer>"",2048,0]"
2025-10-13T08:24:53.057008Z,+,ret,android.media.AudioRecord.read,return,,2048,,[+] android.media.AudioRecord.read => 2048
2025-10-13T08:24:53.057011Z,+,ret,android.media.AudioRecord.read,return,,2048,,[+] android.media.AudioRecord.read => 2048
2025-10-13T08:24:53.057013Z,+,call,android.media.AudioRecord.read,enter,"[""<java.nio.DirectByteBuffer>"", 2048]",,,"[+] android.media.AudioRecord.read called with: [""<java.nio.DirectByteBuffer>"",2048]"
2025-10-13T08:24:53.057017Z,+,call,android.media.AudioRecord.read,enter,"[""<java.nio.DirectByteBuffer>"", 2048, 0]",,,"[+] android.media.AudioRecord.read called with: [""<java.nio.DirectByteBuffer>"",2048,0]"
2025-10-13T08:24:53.057022Z,+,ret,android.media.AudioRecord.read,return,,2048,,[+] android.media.AudioRecord.read => 2048
2025-10-13T08:24:53.057025Z,+,ret,android.media.AudioRecord.read,return,,2048,,[+] android.media.AudioRecord.read => 2048
2025-10-13T08:24:53.057032Z,+,call,android.media.AudioRecord.read,enter,"[""<java.nio.DirectByteBuffer>"", 2048]",,,"[+] android.media.AudioRecord.read called with: [""<java.nio.DirectByteBuffer>"",2048]"
2025-10-13T08:24:53.057037Z,+,call,android.media.AudioRecord.read,enter,"[""<java.nio.DirectByteBuffer>"", 2048, 0]",,,"[+] android.media.AudioRecord.read called with: [""<java.nio.DirectByteBuffer>"",2048,0]"
2025-10-13T08:24:53.057041Z,+,ret,android.media.AudioRecord.read,return,,2048,,[+] android.media.AudioRecord.read => 2048
2025-10-13T08:24:53.057044Z,+,ret,android.media.AudioRecord.read,return,,2048,,[+] android.media.AudioRecord.read => 2048
2025-10-13T08:24:53.057047Z,+,call,android.media.AudioRecord.read,enter,"[""<java.nio.DirectByteBuffer>"", 2048]",,,"[+] android.media.AudioRecord.read called with: [""<java.nio.DirectByteBuffer>"",2048]"
2025-10-13T08:24:53.057051Z,+,call,android.media.AudioRecord.read,enter,"[""<java.nio.DirectByteBuffer>"", 2048, 0]",,,"[+] android.media.AudioRecord.read called with: [""<java.nio.DirectByteBuffer>"",2048,0]"
2025-10-13T08:24:53.057055Z,+,ret,android.media.AudioRecord.read,return,,2048,,[+] android.media.AudioRecord.read => 2048
2025-10-13T08:24:53.057058Z,+,ret,android.media.AudioRecord.read,return,,2048,,[+] android.media.AudioRecord.read => 2048
